Score,City,X,Y,Name,Type_1,city,county,FullAddress
100,Albuquerque,-106.6427636,35.13074294,D & H MEAT MARKET,Small Grocery Store,Albuquerque,BERNALILLO,4728 4th St NW
100,Albuquerque,-106.6427636,35.13074294,D & H MEAT MARKET,Small Grocery Store,Albuquerque,BERNALILLO,4728 4th St NW
97.24,Albuquerque,-106.6638563,34.997579,D & S COUNTRY MARKET,Small Grocery Store,Albuquerque,BERNALILLO,5117 2nd St SW
100,Albuquerque,-106.5775249,35.06460455,DAMACIOS,Small Grocery Store,Albuquerque,BERNALILLO,913 San Pedro Dr SE
100,Albuquerque,-106.5775249,35.06460455,DAMACIOS GROCERY,Medium Grocery Store,Albuquerque,BERNALILLO,913 San Pedro Dr SE
100,Albuquerque,-106.5775249,35.06460455,Damacios Grocery & Liquor,Small Grocery Store,Albuquerque,BERNALILLO,913 San Pedro Dr Se
100,Albuquerque,-106.640779,35.06576019,DENNIS CHAVEZ SHARE,Food Buying Co-op,Albuquerque,BERNALILLO,715 Kathryn Ave SE
100,Albuquerque,-106.5293204,35.07161784,Diamond Bakery,Small Grocery Store,Albuquerque,BERNALILLO,9012 Central Ave Se
100,Albuquerque,-106.6383936,35.13851443,DOLLAR GENERAL 10502,Combination Grocery/Other,Albuquerque,BERNALILLO,201 Montano Rd NW
97.24,Albuquerque,-106.5775774,35.0603985,DOLLAR GENERAL 10188,Combination Grocery/Other,Albuquerque,BERNALILLO,301 SAN PEDRO SE
100,Albuquerque,-106.567452,35.08733243,DOLLAR GENERAL 10762,Combination Grocery/Other,Albuquerque,BERNALILLO,4910 Lomas Blvd NE
99.15,Albuquerque,-106.5293204,35.07161784,Dollar General 10730,Combination Grocery/Other,Albuquerque,BERNALILLO,11816 Central Ave SE
100,Albuquerque,-106.5149536,35.08584808,DOLLAR GENERAL 10922,Combination Grocery/Other,Albuquerque,BERNALILLO,840 Juan Tabo Blvd NE
100,Albuquerque,-106.6944779,34.95154629,Dollar General 11867,Combination Grocery/Other,Albuquerque,BERNALILLO,7615 Isleta Blvd SW
100,Albuquerque,-106.7083061,35.05138184,Dollar General 13110,Combination Grocery/Other,Albuquerque,BERNALILLO,1811 Coors Blvd SW
100,Albuquerque,-106.6450757,35.10642476,Dollar General 19201,Combination Grocery/Other,Albuquerque,BERNALILLO,2001 2nd St NW
100,Albuquerque,-106.7298845,35.0747401,Dollar General 19026,Combination Grocery/Other,Albuquerque,BERNALILLO,101 86th St SW
100,Albuquerque,-106.701174,34.90752237,DOLLAR GENERAL 19200,Combination Grocery/Other,Albuquerque,BERNALILLO,1605 Isleta Blvd SW
100,Albuquerque,-106.6450757,35.10642476,Dollar General 23905,Combination Grocery/Other,Albuquerque,BERNALILLO,2001 2nd St NW
100,Albuquerque,-106.6430156,35.20715915,Dollar Tree 2654,Combination Grocery/Other,Albuquerque,BERNALILLO,10701 Coors Blvd NW
100,Albuquerque,-106.5914358,35.07287439,DOLLAR TREE 2967,Combination Grocery/Other,Albuquerque,BERNALILLO,5555 Zuni Rd SE
99.13,Albuquerque,-106.6987761,35.14073835,DOLLAR TREE 2664,Combination Grocery/Other,Albuquerque,BERNALILLO,3301 Coors Blvd NW
100,Albuquerque,-106.5863396,35.14182498,DOLLAR TREE 2745,Combination Grocery/Other,Albuquerque,BERNALILLO,6300 San Mateo Blvd NE
100,Albuquerque,-106.567452,35.08733243,DOLLAR TREE 2653,Combination Grocery/Other,Albuquerque,BERNALILLO,6001 Lomas Blvd NE
100,Albuquerque,-106.6528853,35.1117906,DOLLAR TREE 2851,Combination Grocery/Other,Albuquerque,BERNALILLO,300 Menaul Blvd NW
100,Albuquerque,-106.4999571,35.06841639,DOLLAR TREE 2689,Combination Grocery/Other,Albuquerque,BERNALILLO,13130 Central Ave SE
96.38,Albuquerque,-106.6793496,35.05910343,DOLLAR TREE 2885,Combination Grocery/Other,Albuquerque,BERNALILLO,1511 GOFF AVE SW
100,Albuquerque,-106.5507142,35.10397041,DOLLAR TREE 2661,Combination Grocery/Other,Albuquerque,BERNALILLO,2030 Wyoming Blvd NE
100,Albuquerque,-106.712675,35.03506591,Dollar Tree 6766,Combination Grocery/Other,Albuquerque,BERNALILLO,3211 Coors Blvd SW
99.13,Albuquerque,-106.6430156,35.20715915,Dollar Tree 3702,Combination Grocery/Other,Albuquerque,BERNALILLO,9301 Coors Blvd NW
99.05,Albuquerque,-106.7463225,35.08507578,Dollar Tree 3892,Combination Grocery/Other,Albuquerque,BERNALILLO,120 98th St NW
100,Albuquerque,-106.7256761,35.1922271,Dollar Tree 3800,Combination Grocery/Other,Albuquerque,BERNALILLO,6521 Paradise Blvd NW
100,Albuquerque,-106.5597816,35.17544384,Dollar Tree 4182,Combination Grocery/Other,Albuquerque,BERNALILLO,8102 Wyoming Blvd NE
100,Albuquerque,-106.51521,35.13073569,Dollar Tree 4752,Combination Grocery/Other,Albuquerque,BERNALILLO,11201 Montgomery Blvd NE
100,Albuquerque,-106.712675,35.03506591,Dollar Tree 6766,Combination Grocery/Other,Albuquerque,BERNALILLO,3211 Coors Blvd SW
100,Albuquerque,-106.6974808,35.08279621,Dollar Tree 7111,Combination Grocery/Other,Albuquerque,BERNALILLO,4208 Central Ave SW
100,Albuquerque,-106.5125293,35.08675282,Dollar Tree 7555,Combination Grocery/Other,Albuquerque,BERNALILLO,11110 Lomas Blvd NE
98.13,Albuquerque,-106.569396,35.13065725,Dollar Tree 8646,Combination Grocery/Other,Albuquerque,BERNALILLO,5001 Montgomery Blvd
100,Albuquerque,-106.6987761,35.14073835,DOLLARTREE 8312,Combination Grocery/Other,Albuquerque,BERNALILLO,6200 Coors Blvd NW
100,Albuquerque,-106.5322126,35.07781056,DOLLARTREE 8502,Combination Grocery/Other,Albuquerque,BERNALILLO,300 Eubank Blvd NE
100,Albuquerque,-106.6122661,35.1375536,DOLLARTREE 8649,Combination Grocery/Other,Albuquerque,BERNALILLO,1405 N Renaissance Blvd NE
100,Albuquerque,-106.5860986,35.08533155,DOLLY MADISON 295,Combination Grocery/Other,Albuquerque,BERNALILLO,820 San Mateo Blvd NE
97.2,Albuquerque,-106.6983996,35.08273199,DOLLY MADISON BAKERY # 296 296..,Bakery Specialty,Albuquerque,BERNALILLO,5201 CENTRAL NW
96.53,Albuquerque,-106.580584,35.17720892,Domingo Baca Farmers' Market,Farmers' Market,Albuquerque,BERNALILLO,7521 Carmel Drive Ne
92.17,Albuquerque,-106.6567764,35.08544749,DOWNTOWN GROWERS MARKET,Farmers' Market,Albuquerque,BERNALILLO,8TH ST ROBINSON PARK
99.08,Albuquerque,-106.6483576,35.08541228,Downtown Growers' Market,Farmers' Market,Albuquerque,BERNALILLO,810 Copper Ave
97.2,Albuquerque,-106.5297416,35.07166445,Dulceria Puebla,Small Grocery Store,Albuquerque,BERNALILLO,9001 Central NE
100,Albuquerque,-106.5297416,35.07166445,Dulceria Puebla Llc,Small Grocery Store,Albuquerque,BERNALILLO,9001 Central Ave NE
97.24,Albuquerque,-106.6814459,35.02694564,Earthgrains 40057003,Bakery Specialty,Albuquerque,BERNALILLO,1698 RIO BRAVO SW
97.31,Albuquerque,-106.5227763,35.13073145,EDWARDS MEAT #1,Medium Grocery Store,Albuquerque,BERNALILLO,11200 MONTGOMERY NE
100,Albuquerque,-106.7133309,35.03496265,El Centenario Llc,Large Grocery Store,Albuquerque,BERNALILLO,2821 Phillips Dr SW
100,Albuquerque,-106.7133309,35.03496265,El Centenario Llc,Large Grocery Store,Albuquerque,BERNALILLO,2821 Phillips Dr SW
100,Albuquerque,-106.7133309,35.03496265,El Centenario Llc,Large Grocery Store,Albuquerque,BERNALILLO,2821 Phillips Dr SW
100,Albuquerque,-106.701174,34.90752237,EL HERRADERO,Small Grocery Store,Albuquerque,BERNALILLO,1605 Isleta Blvd SW
100,Albuquerque,-106.701174,34.90752237,El Herradero,Large Grocery Store,Albuquerque,BERNALILLO,1605 Isleta Blvd SW
100,Albuquerque,-106.7133309,35.03496265,El Herradero Meat Market,Supermarket,Albuquerque,BERNALILLO,2821 Phillips Dr SW
100,Albuquerque,-106.701174,34.90752237,EL MEZQUITE MARKET,Supermarket,Albuquerque,BERNALILLO,3765 Isleta Blvd SW
100,Albuquerque,-106.5775774,35.0603985,EL MEZQUITE MARKET,Supermarket,Albuquerque,BERNALILLO,201 San Pedro Dr SE
100,Albuquerque,-106.701174,34.90752237,EL MEZQUITE MARKET,Supermarket,Albuquerque,BERNALILLO,3765 Isleta Blvd SW
100,Albuquerque,-106.701174,34.90752237,EL MEZQUITE MARKET,Supermarket,Albuquerque,BERNALILLO,3765 Isleta Blvd SW
100,Albuquerque,-106.5775774,35.0603985,EL MEZQUITE MARKET,Supermarket,Albuquerque,BERNALILLO,201 San Pedro Dr SE
100,Albuquerque,-106.7429044,35.07451273,EL MEZQUITE MARKET,Supermarket,Albuquerque,BERNALILLO,100 98th St NW
100,Albuquerque,-106.6433394,35.12777342,EL MEZQUITE MEAT MARKET 3,Combination Grocery/Other,Albuquerque,BERNALILLO,4401 4th St NW
100,Albuquerque,-106.701174,34.90752237,El Naranjero Super 1,Large Grocery Store,Albuquerque,BERNALILLO,1605 Isleta Blvd Sw
100,Albuquerque,-106.5774692,35.07691398,El Ranchito Meat Market,Small Grocery Store,Albuquerque,BERNALILLO,8319 Central Ave Ne
100,Albuquerque,-106.6983996,35.08273199,El Super 60,Supermarket,Albuquerque,BERNALILLO,4201 Central Ave NW
100,Albuquerque,-106.5774794,35.07677122,FAIR N SQUARE FOOD STORE,Large Grocery Store,Albuquerque,BERNALILLO,8020 Central Ave SE
100,Albuquerque,-106.6862812,35.06524368,FAMILIA MEXICANA - CARNICERIA,Large Grocery Store,Albuquerque,BERNALILLO,1720 Bridge Blvd SW
100,Albuquerque,-106.6862812,35.06524368,FAMILIA MEXICANA - CARNICERIA,Large Grocery Store,Albuquerque,BERNALILLO,1720 Bridge Blvd SW
100,Albuquerque,-106.7102879,35.09180417,Family Dollar 2828,Combination Grocery/Other,Albuquerque,BERNALILLO,111 Coors Blvd NW
99.15,Albuquerque,-106.6862812,35.06524368,Family Dollar 3087,Combination Grocery/Other,Albuquerque,BERNALILLO,1722 Bridge Blvd SW
100,Albuquerque,-106.6546179,35.12258372,Family Dollar 3232,Combination Grocery/Other,Albuquerque,BERNALILLO,1114 Candelaria Rd NW
100,Albuquerque,-106.5503307,35.07329874,Family Dollar 5120,Combination Grocery/Other,Albuquerque,BERNALILLO,110 Wyoming Blvd SE
100,Albuquerque,-106.6814459,35.02694564,Family Dollar 3344,Combination Grocery/Other,Albuquerque,BERNALILLO,1625 Rio Bravo Blvd SW
100,Albuquerque,-106.5149682,35.0875524,Family Dollar 5328,Combination Grocery/Other,Albuquerque,BERNALILLO,930 Juan Tabo Blvd NE
100,Albuquerque,-106.5776152,35.16569218,Family Dollar 5165,Combination Grocery/Other,Albuquerque,BERNALILLO,7100 San Pedro Dr NE
100,Albuquerque,-106.5759978,35.05819429,Family Dollar 5506,Combination Grocery/Other,Albuquerque,BERNALILLO,5950 Gibson Blvd SE
100,Albuquerque,-106.6983996,35.08273199,Family Dollar 4233,Combination Grocery/Other,Albuquerque,BERNALILLO,4201 Central Ave NW
100,Albuquerque,-106.5328236,35.10129528,Family Dollar 5495,Combination Grocery/Other,Albuquerque,BERNALILLO,2801 Eubank Blvd NE
99.13,Albuquerque,-106.567452,35.08733243,Family Dollar 8464,Combination Grocery/Other,Albuquerque,BERNALILLO,6001 Lomas Blvd NE
100,Albuquerque,-106.6947139,34.99220823,Family Dollar 11803,Combination Grocery/Other,Albuquerque,BERNALILLO,5901 Isleta Blvd SW
100,Albuquerque,-106.6456226,35.07859526,Family Dollar 11890,Combination Grocery/Other,Albuquerque,BERNALILLO,613 Broadway Blvd SE
100,Albuquerque,-106.5774794,35.07677122,Family Dollar 11852,Combination Grocery/Other,Albuquerque,BERNALILLO,7226 Central Ave SE
99.08,Albuquerque,-106.7155585,35.11342993,Family Dollar #8471,Combination Grocery/Other,Albuquerque,BERNALILLO,2511 Ouray Rd NW
100,Albuquerque,-106.7298845,35.0747401,Family Dollar Store 6295,Combination Grocery/Other,Albuquerque,BERNALILLO,101 86th St SW
100,Albuquerque,-106.622087,35.07604426,Family Dollar Store 5305,Combination Grocery/Other,Albuquerque,BERNALILLO,306 Yale Blvd SE
100,Albuquerque,-106.6450757,35.10642476,Family Dollar Store 6570,Combination Grocery/Other,Albuquerque,BERNALILLO,2001 2nd St NW
100,Albuquerque,-106.5150948,35.07117413,Family Dollar Store 4208,Combination Grocery/Other,Albuquerque,BERNALILLO,126 Juan Tabo Blvd NE
100,Albuquerque,-106.591822,35.078326,Family Dollar Store 5745,Combination Grocery/Other,Albuquerque,BERNALILLO,4700 Central Ave SE
100,Albuquerque,-106.5326792,35.09535916,Family Dollar Store 5178,Combination Grocery/Other,Albuquerque,BERNALILLO,1416 Eubank Blvd NE
100,Albuquerque,-106.712675,35.03506591,Family Dollar Store 6452,Combination Grocery/Other,Albuquerque,BERNALILLO,7223 Coors Blvd SW
100,Albuquerque,-106.5537736,35.10926176,Family Dollar Store 6416,Combination Grocery/Other,Albuquerque,BERNALILLO,8117 Menaul Blvd NE
100,Albuquerque,-106.6776187,35.0525136,Family Dollar Store 5037,Combination Grocery/Other,Albuquerque,BERNALILLO,1605A Isleta Blvd SW
99.15,Albuquerque,-106.6983996,35.08273199,Family Dollar Store 8321,Combination Grocery/Other,Albuquerque,BERNALILLO,5401 Central Ave NW
99.52,Albuquerque,-106.7134321,35.05909036,Family Dollar Store 8685,Combination Grocery/Other,Albuquerque,BERNALILLO,9550 Sage Rd
99.05,Albuquerque,-106.7134321,35.05909036,Family Dollar Store 9216,Combination Grocery/Other,Albuquerque,BERNALILLO,7700 Sage Rd SW
100,Albuquerque,-106.5194613,35.10894377,FamilyDollar Store 2827,Combination Grocery/Other,Albuquerque,BERNALILLO,11500 Menaul Blvd NE
100,Albuquerque,-106.5194613,35.10894377,FamilyDollar Store 2827,Combination Grocery/Other,Albuquerque,BERNALILLO,11500 Menaul Blvd NE
96.57,Albuquerque,-106.5153398,35.10149746,FAR EAST ORIENTAL MARKET,Small Grocery Store,Albuquerque,BERNALILLO,1016 Juan Tabo Blvd NE Ste F2
100,Albuquerque,-106.6183061,35.0773144,Farm Fresh 4629876,Medium Grocery Store,Albuquerque,BERNALILLO,301 Stanford Dr SE
100,Albuquerque,-106.5329036,35.10483277,Farmer's Chile Market,Fruits/Veg Specialty,Albuquerque,BERNALILLO,2010 Eubank Blvd NE
100,Albuquerque,-106.5746505,35.07273049,FARMERS BASKET,Medium Grocery Store,Albuquerque,BERNALILLO,6500 Zuni Rd SE
100,Albuquerque,-106.6183061,35.0773144,FARMERS BASKET,Medium Grocery Store,Albuquerque,BERNALILLO,301 Stanford Dr SE
100,Albuquerque,-106.6183061,35.0773144,FARMERS MARKET,Fruits/Veg Specialty,Albuquerque,BERNALILLO,301 Stanford Dr SE
100,Albuquerque,-106.6600679,35.19709061,Farmers Market,Fruits/Veg Specialty,Albuquerque,BERNALILLO,10020 Coors Byp Nw
100,Albuquerque,-106.531706,35.10539348,FARMERS MARKET # 1,Supermarket,Albuquerque,BERNALILLO,10110 Snowheights Blvd NE
100,Albuquerque,-106.5332326,35.1243465,FARMERS MARKET # 2,Combination Grocery/Other,Albuquerque,BERNALILLO,3702 Eubank Blvd NE
100,Albuquerque,-106.6972088,35.08285591,FARMERS MARKET # 3,Fruits/Veg Specialty,Albuquerque,BERNALILLO,5312 Central Ave SW
100,Albuquerque,-106.5746505,35.07273049,FARMERS MARKET #3,Unknown,Albuquerque,BERNALILLO,6500 Zuni Rd SE
100,Albuquerque,-106.6795091,35.03181012,FIVE STAR NICE N FRESH,Medium Grocery Store,Albuquerque,BERNALILLO,3041 Isleta Blvd SW
99.13,Albuquerque,-106.7153648,35.01763484,FLOWERS BAKERY THRIFT STORE #4616,Bakery Specialty,Albuquerque,BERNALILLO,4351 COORS BLVD SW
100,Albuquerque,-106.572485,35.05830014,Flowers Discount Bakery 1031,Bakery Specialty,Albuquerque,BERNALILLO,6301 Gibson Blvd SE
100,Albuquerque,-106.6399633,35.0790284,FLOWERS THRIFT STORE #4601,Bakery Specialty,Albuquerque,BERNALILLO,701 Coal Ave SE
100,Albuquerque,-106.5328553,35.10258413,FLOWERS THRIFT STORE #4621,Bakery Specialty,Albuquerque,BERNALILLO,1812 Eubank Blvd NE
100,Albuquerque,-106.6427636,35.13074294,Food King 99,Large Grocery Store,Albuquerque,BERNALILLO,4701 4th St NW
100,Albuquerque,-106.7002381,35.08217044,FOOD MASTERS INC,Supermarket,Albuquerque,BERNALILLO,5614 Central Ave SW
100,Albuquerque,-106.5504494,35.08299144,FOUNTAIN OF HEALTH,Unknown,Albuquerque,BERNALILLO,521 Wyoming Blvd NE
97.24,Albuquerque,-106.5155891,35.13457936,FRESH APPEAL INC,Medium Grocery Store,Albuquerque,BERNALILLO,3750 JUAN TABO NE
100,Albuquerque,-106.5508223,35.09576881,Fresh Market,Medium Grocery Store,Albuquerque,BERNALILLO,1415 Wyoming Blvd NE
100,Albuquerque,-106.654491,35.12443698,FRUIT BASKET 1,Medium Grocery Store,Albuquerque,BERNALILLO,3821 12th St NW
100,Albuquerque,-106.6299374,35.17691804,FRUIT BASKET # 2,Meat/Poultry Specialty,Albuquerque,BERNALILLO,8405 4th St NW
100,Albuquerque,-106.6392026,35.14954834,FRUIT BASKET # 3,Fruits/Veg Specialty,Albuquerque,BERNALILLO,6343 4th St NW
100,Albuquerque,-106.5686467,35.07176243,Fruti Mex,Fruits/Veg Specialty,Albuquerque,BERNALILLO,445 Louisiana Blvd SE
100,Albuquerque,-106.6427636,35.13074294,FURR'S 382,Supermarket,Albuquerque,BERNALILLO,4701 4th St NW
100,Albuquerque,-106.5543632,35.14678849,FURR'S  386,Supermarket,Albuquerque,BERNALILLO,5815 Wyoming Blvd NE
100,Albuquerque,-106.4980172,35.08637185,FURR'S SUPERMARKET  874,Supermarket,Albuquerque,BERNALILLO,13201 Lomas Blvd NE
100,Albuquerque,-106.568636,35.13004083,FURRS  876,Supermarket,Albuquerque,BERNALILLO,4016 Louisiana Blvd NE
100,Albuquerque,-106.6028325,35.09484576,FURRS  879,Supermarket,Albuquerque,BERNALILLO,3701 Constitution Ave NE
100,Albuquerque,-106.5150948,35.07117413,FURRS  880,Supermarket,Albuquerque,BERNALILLO,108 Juan Tabo Blvd NE
97.2,Albuquerque,-106.6983996,35.08273199,FURRS  883,Supermarket,Albuquerque,BERNALILLO,4201 CENTRAL NW
100,Albuquerque,-106.5155792,35.11547385,FURRS  877,Supermarket,Albuquerque,BERNALILLO,2910 Juan Tabo Blvd NE
97.23,Albuquerque,-106.674089,35.16277039,FURRS  882,Supermarket,Albuquerque,BERNALILLO,3301 COORS RD NW
100,Albuquerque,-106.5507307,35.10582563,FURRS  878,Supermarket,Albuquerque,BERNALILLO,2280B Wyoming Blvd NE
97.16,Albuquerque,-106.5334664,35.13894655,FURRS  875,Supermarket,Albuquerque,BERNALILLO,5850 EUBANK NE
96.38,Albuquerque,-106.7102879,35.09180417,FURRS  884,Supermarket,Albuquerque,BERNALILLO,111 COORS RD NW
100,Albuquerque,-106.5543632,35.14678849,FURRS  886,Supermarket,Albuquerque,BERNALILLO,5815 Wyoming Blvd NE
100,Albuquerque,-106.6427636,35.13074294,FURRS 885,Supermarket,Albuquerque,BERNALILLO,4701 4th St NW
100,Albuquerque,-106.5592257,35.0758301,G & H ORIENTAL MARKET,Combination Grocery/Other,Albuquerque,BERNALILLO,129 Pennsylvania St NE
100,Albuquerque,-106.6972088,35.08285591,G & L BAKERY,Bakery Specialty,Albuquerque,BERNALILLO,5306 Central Ave SW
100,Albuquerque,-106.660953,35.10294307,G & S Meat And Food Company,Meat/Poultry Specialty,Albuquerque,BERNALILLO,1333 Aspen Ave NW
100,Albuquerque,-106.6457347,35.05296212,GARCIA'S COUNTRY MART,Small Grocery Store,Albuquerque,BERNALILLO,2801 Broadway Blvd SE
100,Albuquerque,-106.5152864,35.09776141,GARDEN FRESH FRUIT MARKET  8,Fruits/Veg Specialty,Albuquerque,BERNALILLO,1500 Juan Tabo Blvd NE
100,Albuquerque,-106.5332326,35.1243465,GARDEN FRESH FRUIT MARKET #1,Fruits/Veg Specialty,Albuquerque,BERNALILLO,3708 Eubank Blvd NE
100,Albuquerque,-106.5332326,35.1243465,GARDEN FRESH FRUIT MARKET #1,Fruits/Veg Specialty,Albuquerque,BERNALILLO,3708 Eubank Blvd NE
100,Albuquerque,-106.6972088,35.08285591,GARDEN FRESH FRUIT MARKET #3,Fruits/Veg Specialty,Albuquerque,BERNALILLO,5312 Central Ave SW
100,Albuquerque,-106.5816851,35.08729111,GARDEN FRESH FRUIT MARKET #4,Fruits/Veg Specialty,Albuquerque,BERNALILLO,5704 Lomas Blvd NE
100,Albuquerque,-106.6795091,35.03181012,GARDEN FRESH FRUIT MARKET #5,Fruits/Veg Specialty,Albuquerque,BERNALILLO,3041 Isleta Blvd SW
100,Albuquerque,-106.667868,35.09258699,GARDEN FRESH PRODUCE,Fruits/Veg Specialty,Albuquerque,BERNALILLO,1828 Central Ave SW
100,Albuquerque,-106.5418646,35.10271221,GARDEN FRESH PRODUCE,Medium Grocery Store,Albuquerque,BERNALILLO,1813 Moon St NE
100,Albuquerque,-106.6639062,35.06887555,GARDEN FRESH PRODUCE,Fruits/Veg Specialty,Albuquerque,BERNALILLO,100 La Vega Dr SW
100,Albuquerque,-106.6940222,35.16086789,GARRETTS BROWN BAG JERKY,Meat/Poultry Specialty,Albuquerque,BERNALILLO,6961 Taylor Ranch Rd NW
100,Albuquerque,-106.6665366,35.06778965,Gateway Growers Market 0474977,Farmers' Market,Albuquerque,BERNALILLO,100 Isleta Blvd SW
100,Albuquerque,-106.6606964,35.02724647,GIANT INDUSTRIES INC  11,Unknown,Albuquerque,BERNALILLO,201 Rio Bravo Blvd SW
100,Albuquerque,-106.5863512,35.12002469,GINO'S MEATS INC,Meat/Poultry Specialty,Albuquerque,BERNALILLO,3228 San Mateo Blvd NE
99.1,Albuquerque,-106.6433394,35.12777342,GREEN VALLEY MARKET,Small Grocery Store,Albuquerque,BERNALILLO,6841 FOURTH ST NW
99.1,Albuquerque,-106.6433394,35.12777342,GREEN VALLEY MEATS,Meat/Poultry Specialty,Albuquerque,BERNALILLO,6839 FOURTH ST. NW
100,Albuquerque,-106.613037,35.09923899,GROCERY EMPORIUM,Medium Grocery Store,Albuquerque,BERNALILLO,1403 Girard Blvd NE
96.2,Albuquerque,-106.5511146,35.13113515,"Guru Nanak Dev Ji,llc",Combination Grocery/Other,Albuquerque,BERNALILLO,"6501 Wyoming Blvd,ne, Blg B"
100,Albuquerque,-106.7004173,35.06938723,Hectors Bakery,Medium Grocery Store,Albuquerque,BERNALILLO,921 Old Coors Dr SW
100,Albuquerque,-106.7004173,35.06938723,Hectors Bakery,Medium Grocery Store,Albuquerque,BERNALILLO,921 Old Coors Dr SW
100,Albuquerque,-106.646658,35.11035016,HI LO MARKET,Medium Grocery Store,Albuquerque,BERNALILLO,2513 4th St NW
100,Albuquerque,-106.646658,35.11035016,HI-LO MARKET,Large Grocery Store,Albuquerque,BERNALILLO,2513 4th St NW
100,Albuquerque,-106.6767667,35.06598909,Hispanos Unidos Mini Mart,Small Grocery Store,Albuquerque,BERNALILLO,1586 Bridge Blvd SW
100,Albuquerque,-106.5774789,35.07789003,INDOPAK MORE THAN A STORE,Meat/Poultry Specialty,Albuquerque,BERNALILLO,137B San Pedro Dr NE
99.1,Albuquerque,-106.6458352,35.03271939,Isleta Travel Center,Combination Grocery/Other,Albuquerque,BERNALILLO,4050 State Hwy 47
100,Albuquerque,-106.6491788,35.06819568,J & D Foods Inc.,Meat/Poultry Specialty,Albuquerque,BERNALILLO,120 Trumbull Ave Se
100,Albuquerque,-106.6533777,35.07530019,J C DISCOUNT PRODUCE,Fruits/Veg Specialty,Albuquerque,BERNALILLO,916 4th St SW
100,Albuquerque,-106.6674416,35.06467016,JAZMIN BAKERY,Combination Grocery/Other,Albuquerque,BERNALILLO,409 Isleta Blvd SW
100,Albuquerque,-106.5792022,35.10916866,Jem's Produce Station,Fruits/Veg Specialty,Albuquerque,BERNALILLO,5805 Menaul Blvd Ne
100,Albuquerque,-106.6745981,35.06809114,Jerkey Made With Love,Meat/Poultry Specialty,Albuquerque,BERNALILLO,803 Sunset Rd SW
100,Albuquerque,-106.5775764,35.09404898,JERKY BY ART,Meat/Poultry Specialty,Albuquerque,BERNALILLO,1717 San Pedro Dr NE
100,Albuquerque,-106.5775764,35.09404898,JERKY BY ART,Meat/Poultry Specialty,Albuquerque,BERNALILLO,1717 San Pedro Dr NE
100,Albuquerque,-106.5775764,35.09404898,Jerky By Art,Meat/Poultry Specialty,Albuquerque,BERNALILLO,1717 San Pedro Dr NE
